datetime;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;casual;registered;count
2012-06-14 00:00:00;2;0;1.0;1.0;24.6;31.06;53;19.9995;3.0;45.0;48
2012-01-09 11:00:00;1;0;1.0;2.0;10.66;14.395;56;6.0032;6.0;82.0;88
2011-08-03 01:00:00;3;0;1.0;2.0;31.98;35.605;52;11.0014;7.0;9.0;16
2011-07-03 12:00:00;3;0;0.0;1.0;32.8;37.88;55;7.0015;198.0;206.0;404
2012-12-11 12:00:00;4;;1.0;2.0;14.76;15.91;53;30.0026;13.0;213.0;226
2011-08-19 05:00:00;3;0;1.0;1.0;26.24;28.79;83;0.0;1.0;16.0;17
2011-03-06 21:00:00;1;0;0.0;3.0;9.84;9.09;93;40.9973;1.0;6.0;7
2012-05-08 06:00:00;2;0;1.0;1.0;20.5;24.24;77;19.9995;7.0;158.0;165
2011-03-06 02:00:00;1;0;0.0;2.0;16.4;20.455;82;19.0012;5.0;27.0;32
2012-02-17 13:00:00;1;0;1.0;1.0;16.4;20.455;43;23.9994;34.0;171.0;205
2011-01-11 17:00:00;1;0;1.0;2.0;6.56;7.575;86;15.0013;6.0;130.0;136
2012-06-08 07:00:00;2;0;1.0;1.0;21.32;25.0;72;7.0015;19.0;409.0;428
2011-01-12 07:00:00;1;0;1.0;1.0;5.74;7.575;69;8.9981;0.0;54.0;54
2012-03-15 15:00:00;;0.0;;;29.52;32.575;32;15.0013;100.0;187.0;287
2011-05-04 04:00:00;2;0;1.0;3.0;15.58;19.695;94;22.0028;1.0;2.0;3
2011-07-08 07:00:00;3;0;1.0;2.0;28.7;33.335;79;12.998;30.0;302.0;332
2012-07-12 21:00:00;3;0;1.0;1.0;29.52;33.335;48;15.0013;44.0;329.0;373
2011-02-07 18:00:00;1;0;1.0;2.0;13.94;16.665;66;8.9981;5.0;170.0;175
2011-07-09 23:00:00;3;0;0.0;1.0;29.52;33.335;58;12.998;47.0;93.0;140
2012-01-12 06:00:00;1;0;1.0;3.0;14.76;17.425;93;8.9981;1.0;88.0;89
2012-01-19 17:00:00;1;0;1.0;2.0;10.66;11.365;44;22.0028;21.0;364.0;385
2011-06-14 18:00:00;2;0;1.0;1.0;25.42;31.06;51;22.0028;65.0;473.0;538
2012-12-08 12:00:00;4;0;0.0;2.0;16.4;20.455;87;15.0013;122.0;364.0;486
2011-12-16 11:00:00;4;0;1.0;2.0;13.94;15.15;42;19.9995;9.0;135.0;144
2012-03-15 22:00:00;1;0;1.0;1.0;21.32;25.0;68;8.9981;32.0;137.0;169
2012-01-02 02:00:00;1;1;0.0;1.0;14.76;15.91;34;30.0026;1.0;6.0;7
2012-02-16 02:00:00;1;;1.0;2.0;12.3;15.91;70;6.0032;1.0;6.0;7
2012-02-13 07:00:00;1;0;1.0;1.0;4.1;5.305;54;12.998;1.0;194.0;195
2012-01-08 03:00:00;1;0;0.0;1.0;13.94;16.665;42;8.9981;6.0;26.0;32
2012-07-03 15:00:00;3;0;1.0;2.0;36.9;38.635;24;0.0;71.0;330.0;401
2012-03-01 10:00:00;1;0;1.0;1.0;21.32;25.0;55;11.0014;11.0;122.0;133
2012-08-01 21:00:00;3;0;1.0;1.0;29.52;34.09;70;8.9981;36.0;284.0;320
2011-02-18 16:00:00;1;0;1.0;1.0;27.06;31.06;36;19.0012;68.0;164.0;232
2011-02-08 11:00:00;1;0;1.0;1.0;9.02;9.09;47;31.0009;1.0;49.0;50
2011-06-18 12:00:00;2;0;0.0;1.0;30.34;34.85;66;6.0032;162.0;258.0;420
2012-06-09 22:00:00;2;0;0.0;1.0;28.7;32.575;58;11.0014;63.0;151.0;214
2011-12-05 13:00:00;4;0;1.0;2.0;17.22;21.21;71;6.0032;18.0;153.0;171
2011-09-18 15:00:00;3;0;0.0;2.0;23.78;27.275;60;8.9981;132.0;233.0;365
2011-07-14 06:00:00;3;0;1.0;1.0;24.6;30.305;60;15.0013;14.0;116.0;130
2011-04-13 16:00:00;2;0;1.0;1.0;18.86;22.725;67;19.0012;23.0;119.0;142
2011-10-13 23:00:00;4;0;1.0;2.0;23.78;27.275;88;12.998;2.0;45.0;47
2012-03-16 04:00:00;1;0;1.0;2.0;16.4;20.455;87;16.9979;0.0;3.0;3
2012-10-14 08:00:00;4;0;0.0;1.0;18.04;21.97;77;12.998;28.0;104.0;132
2011-11-15 05:00:00;4;0;3.0;1.0;22.14;25.76;68;19.0012;2.0;26.0;28
2012-03-07 17:00:00;1;0;1.0;1.0;22.96;26.515;43;32.9975;58.0;554.0;612
2011-09-06 06:00:00;3;0;1.0;2.0;22.14;25.76;88;22.0028;0.0;72.0;72
2011-12-04 10:00:00;4.0;0;0.0;1.0;13.12;16.665;81;8.9981;36.0;180.0;216
2011-03-18 11:00:00;1;0;1.0;1.0;22.14;25.76;52;19.0012;55.0;104.0;159
2012-01-01 20:00:00;1;0;0.0;2.0;18.04;21.97;62;19.9995;25.0;58.0;83
2012-09-04 03:00:00;3;0;1.0;2.0;27.06;29.545;89;6.0032;1.0;9.0;10
2012-03-07 14:00:00;1;0;1.0;1.0;21.32;25.0;36;22.0028;38.0;137.0;175
2012-02-11 13:00:00;1;0;0.0;2.0;10.66;12.12;81;19.0012;18.0;217.0;235
2011-11-06 20:00:00;4;0;0.0;1.0;14.76;18.18;81;7.0015;16.0;100.0;116
2012-04-03 17:00:00;2;0;1.0;1.0;25.42;30.305;17;12.998;123.0;634.0;757
2012-12-06 14:00:00;4;0;1.0;1.0;12.3;15.91;42;6.0032;37.0;175.0;212
2011-06-02 09:00:00;2;0;1.0;1.0;29.52;31.82;26;23.9994;28.0;197.0;225
2012-11-15 00:00:00;4;0;1.0;2.0;10.66;15.15;65;0.0;1.0;33.0;34
2011-06-19 11:00:00;2;0;0.0;2.0;29.52;33.335;58;6.0032;141.0;236.0;377
2012-08-18 10:00:00;3;0;0.0;1.0;28.7;32.575;54;11.0014;166.0;314.0;480
2011-06-14 01:00:00;2;0;1.0;1.0;24.6;31.06;49;16.9979;3.0;10.0;13
2012-11-08 17:00:00;4;0;1.0;1.0;16.4;20.455;20;19.9995;36.0;556.0;592
2012-04-11 12:00:00;2;0;1.0;2.0;14.76;16.665;46;26.0027;35.0;147.0;182
2011-05-18 16:00:00;2;0;1.0;1.0;24.6;29.545;73;12.998;53.0;241.0;294
2012-08-02 08:00:00;3;0;1.0;1.0;29.52;34.85;74;7.0015;21.0;718.0;739
2012-09-11 05:00:00;3;0;1.0;1.0;18.86;22.725;72;6.0032;3.0;41.0;44
2012-08-09 21:00:00;3;0;1.0;2.0;28.7;32.575;58;11.0014;50.0;286.0;336
2012-10-03 06:00:00;4;0;1.0;2.0;24.6;25.76;94;8.9981;4.0;173.0;177
2011-09-10 02:00:00;3;0;0.0;2.0;24.6;25.0;97;7.0015;18.0;46.0;64
2012-11-17 03:00:00;4;0;0.0;1.0;10.66;12.88;65;12.998;2.0;19.0;21
2011-01-03 05:00:00;1;0;1.0;1.0;6.56;6.82;47;19.0012;0.0;3.0;3
2012-07-16 00:00:00;3;0;1.0;3.0;29.52;34.85;79;7.0015;11.0;32.0;43
2011-12-08 06:00:00;4;0;1.0;1.0;9.02;10.605;55;19.0012;0.0;71.0;71
2011-12-10 00:00:00;4;0;0.0;2.0;10.66;13.635;81;7.0015;11.0;66.0;77
2011-03-15 09:00:00;1;0;1.0;2.0;12.3;16.665;70;0.0;10.0;147.0;157
2012-05-10 17:00:00;2;0;1.0;1.0;24.6;31.06;31;26.0027;84.0;648.0;732
2011-06-08 18:00:00;2;0;1.0;1.0;36.9;40.91;37;15.0013;61.0;398.0;459
2012-04-03 15:00:00;2;0;1.0;1.0;24.6;29.545;20;12.998;109.0;207.0;316
2012-02-15 10:00:00;1;0;1.0;1.0;13.94;15.15;57;19.9995;12.0;108.0;120
2012-11-11 19:00:00;4;0;0.0;1.0;19.68;23.485;55;8.9981;69.0;208.0;277
2011-08-16 09:00:00;3;0;1.0;1.0;27.88;31.82;61;19.0012;27.0;171.0;198
2011-11-09 18:00:00;4;0;1.0;1.0;18.04;21.97;67;7.0015;21.0;387.0;408
2011-10-01 10:00:00;4;0;0.0;3.0;16.4;20.455;76;23.9994;21.0;100.0;121
2011-08-10 02:00:00;3;0;1.0;1.0;29.52;33.335;54;11.0014;1.0;10.0;11
2012-07-15 21:00:00;3;0;0.0;1.0;29.52;34.85;79;6.0032;59.0;164.0;223
2011-08-09 19:00:00;3;0;1.0;1.0;32.8;37.12;49;7.0015;69.0;302.0;371
2012-01-12 22:00:00;1;0;1.0;1.0;15.58;19.695;76;19.9995;12.0;121.0;133
2011-01-18 20:00:00;1;0;1.0;2.0;9.02;13.635;87;0.0;0.0;83.0;83
2012-03-19 05:00:00;1;0;1.0;1.0;18.04;21.97;94;0.0;0.0;31.0;31
2012-08-13 15:00:00;3;0;1.0;1.0;33.62;36.365;34;15.0013;80.0;194.0;274
2012-02-04 05:00:00;1;0;0.0;1.0;9.84;12.88;81;6.0032;1.0;3.0;4
2012-06-14 05:00:00;2;0;1.0;2.0;24.6;31.06;56;16.9979;0.0;40.0;40
2011-11-18 17:00:00;4;0;1.0;1.0;13.12;16.665;31;8.9981;17.0;361.0;378
2011-08-03 00:00:00;3;0;1.0;2.0;32.8;37.12;49;11.0014;11.0;32.0;43
2012-11-18 17:00:00;4;0;0.0;2.0;15.58;19.695;66;16.9979;48.0;232.0;280
2011-08-11 04:00:00;3;0;1.0;1.0;26.24;31.06;57;11.0014;1.0;4.0;5
2011-09-16 09:00:00;3;0;1.0;1.0;18.86;22.725;55;16.9979;21.0;189.0;210
2012-05-13 23:00:00;2;0;;2.0;25.42;31.06;57;15.0013;17.0;57.0;74
2012-11-19 05:00:00;4;0;1.0;2.0;14.76;17.425;66;15.0013;1.0;38.0;39
2012-10-05 13:00:00;4;0;1.0;1.0;28.7;32.575;48;0.0;117.0;307.0;424
2012-09-01 09:00:00;3;0;0.0;2.0;31.16;35.605;58;12.998;62.0;175.0;237
2012-05-08 07:00:00;2;0;1.0;1.0;21.32;25.0;72;19.0012;21.0;442.0;463
2012-09-09 07:00:00;3;0;0.0;1.0;22.14;25.76;73;11.0014;20.0;50.0;70
2012-02-11 14:00:00;1;0;0.0;2.0;10.66;12.12;81;16.9979;38.0;205.0;243
2011-07-17 22:00:00;3;0;0.0;1.0;29.52;34.09;66;15.0013;65.0;116.0;181
2012-03-19 11:00:00;1;0;1.0;1.0;22.96;26.515;68;11.0014;56.0;145.0;201
2011-10-04 11:00:00;4;0;1.0;1.0;22.14;25.76;64;19.0012;22.0;102.0;124
2011-10-14 00:00:00;4;0;1.0;1.0;23.78;27.275;94;6.0032;10.0;29.0;39
2011-05-05 10:00:00;2;0;1.0;1.0;20.5;24.24;39;19.0012;30.0;98.0;128
2012-01-09 21:00:00;1;0;1.0;2.0;8.2;12.88;93;0.0;1.0;78.0;79
2011-04-19 14:00:00;2;0;1.0;2.0;22.14;25.76;64;12.998;19.0;88.0;107
2011-05-17 08:00:00;2;0;1.0;2.0;21.32;25.0;94;19.9995;22.0;325.0;347
2012-04-12 22:00:00;2;0;1.0;1.0;17.22;21.21;35;12.998;15.0;143.0;158
2011-03-17 07:00:00;1;0;1.0;1.0;13.12;16.665;76;8.9981;12.0;128.0;140
2012-07-03 21:00:00;3;0;1.0;2.0;28.7;32.575;70;19.0012;36.0;160.0;196
2012-04-08 09:00:00;2;0;0.0;1.0;18.04;21.97;26;15.0013;71.0;108.0;179
2011-08-12 21:00:00;3;0;1.0;1.0;28.7;32.575;48;8.9981;73.0;153.0;226
2012-04-18 04:00:00;2;0;1.0;2.0;20.5;24.24;42;19.0012;0.0;7.0;7
2012-05-04 03:00:00;2;0;1.0;1.0;22.96;26.515;88;15.0013;0.0;14.0;14
2011-12-09 14:00:00;4;0;1.0;1.0;15.58;19.695;46;19.0012;24.0;163.0;187
2012-07-09 22:00:00;3;0;1.0;2.0;29.52;33.335;58;7.0015;35.0;189.0;224
2012-02-02 03:00:00;1;0;1.0;2.0;17.22;21.21;67;8.9981;0.0;2.0;2
2012-09-03 00:00:00;3;1;0.0;2.0;27.06;29.545;94;0.0;42.0;62.0;104
2011-09-08 07:00:00;3;0;1.0;3.0;25.42;27.275;94;7.0015;7.0;172.0;179
2011-01-01 08:00:00;1;0;0.0;1.0;9.84;14.395;75;0.0;1.0;7.0;8
2012-08-06 15:00:00;3;0;1.0;1.0;33.62;37.88;46;8.9981;91.0;183.0;274
2011-02-09 14:00:00;1;0;1.0;1.0;8.2;9.09;34;19.9995;2.0;56.0;58
2011-03-16 17:00:00;1;0;1.0;2.0;18.04;21.97;54;19.9995;37.0;216.0;253
2012-09-09 19:00:00;3;0;0.0;1.0;27.06;31.06;36;16.9979;134.0;362.0;496
2012-12-02 18:00:00;4;0;;2.0;18.04;21.97;72;7.0015;25.0;178.0;203
2012-02-08 16:00:00;1;0;1.0;3.0;10.66;13.635;81;7.0015;2.0;73.0;75
2011-05-06 02:00:00;2;0;1.0;1.0;15.58;19.695;62;7.0015;1.0;15.0;16
2011-08-10 13:00:00;3;0;1.0;1.0;33.62;36.365;38;19.0012;41.0;150.0;191
2011-02-07 11:00:00;1;0;1.0;1.0;12.3;15.91;65;6.0032;11.0;36.0;47
2012-03-08 21:00:00;1;0;1.0;1.0;24.6;31.06;43;26.0027;27.0;206.0;233
2012-11-13 05:00:00;4;0;1.0;2.0;13.94;15.91;87;19.0012;0.0;18.0;18
2011-06-08 01:00:00;2;0;3.0;1.0;27.06;30.305;78;0.0;3.0;20.0;23
2012-11-04 12:00:00;4;0;0.0;1.0;15.58;19.695;46;15.0013;150.0;354.0;504
2012-11-15 04:00:00;4;0;1.0;2.0;11.48;14.395;65;8.9981;0.0;5.0;5
2012-01-04 02:00:00;1;0;1.0;1.0;0.82;0.76;34;19.0012;0.0;1.0;1
2012-07-03 07:00:00;3;0;1.0;1.0;30.34;34.09;58;0.0;21.0;462.0;483
2011-09-08 03:00:00;3;0;1.0;3.0;25.42;27.275;94;0.0;0.0;2.0;2
2011-10-10 16:00:00;4;1;0.0;2.0;28.7;31.82;45;6.0032;154.0;248.0;402
2012-04-19 11:00:00;2;0;1.0;1.0;21.32;25.0;48;0.0;46.0;183.0;229
2011-05-03 17:00:00;2;0;1.0;1.0;28.7;32.575;54;31.0009;53.0;464.0;517
2012-10-16 02:00:00;4;0;1.0;1.0;18.04;21.97;67;8.9981;2.0;1.0;3
2011-04-11 10:00:00;-2;0;1.0;2.0;22.96;26.515;83;19.9995;41.0;55.0;96
2011-03-15 15:00:00;1;0;1.0;2.0;15.58;19.695;43;19.0012;24.0;66.0;90
2012-12-01 02:00:00;4;0;0.0;2.0;10.66;15.15;81;0.0;3.0;47.0;50
2012-12-01 16:00:00;4;0;0.0;2.0;15.58;19.695;66;0.0;89.0;354.0;443
2011-12-08 11:00:00;4;0;1.0;1.0;11.48;13.635;52;16.9979;6.0;100.0;106
2012-09-11 17:00:00;3;0;1.0;1.0;28.7;31.82;28;0.0;168.0;802.0;970
2012-05-05 04:00:00;2;0;0.0;1.0;22.96;26.515;88;7.0015;0.0;9.0;9
2011-06-14 06:00:00;2;0;1.0;1.0;22.14;25.76;56;19.9995;6.0;107.0;113
2011-06-15 08:00:00;2;0;1.0;1.0;23.78;27.275;53;8.9981;53.0;445.0;498
2012-07-02 18:00:00;3;0;1.0;1.0;34.44;36.365;32;11.0014;72.0;658.0;730
2012-05-11 11:00:00;2;0;1.0;1.0;22.96;26.515;35;16.9979;88.0;203.0;291
2012-01-09 01:00:00;1;0;1.0;1.0;9.84;12.12;60;8.9981;1.0;4.0;5
2011-10-12 21:00:00;4;0;1.0;3.0;22.14;25.76;100;7.0015;9.0;74.0;83
2011-03-03 04:00:00;1;0;1.0;1.0;6.56;6.06;31;32.9975;0.0;1.0;1
2011-11-06 19:00:00;4;0;0.0;1.0;15.58;19.695;76;12.998;21.0;130.0;151
2011-06-09 02:00:00;2;0;1.0;2.0;29.52;35.605;84;11.0014;0.0;6.0;6
2011-07-18 18:00:00;3;0;1.0;1.0;33.62;38.635;49;23.9994;80.0;478.0;558
2011-06-05 11:00:00;2;0;0.0;2.0;26.24;30.305;69;7.0015;121.0;214.0;335
2012-02-04 02:00:00;1;0;0.0;1.0;9.84;12.88;70;6.0032;6.0;38.0;44
2012-05-01 00:00:00;2;0;1.0;2.0;20.5;24.24;59;12.998;7.0;28.0;35
2012-10-10 10:00:00;4;0;1.0;1.0;22.96;26.515;52;19.9995;27.0;190.0;217
2011-10-15 13:00:00;4;0;0.0;1.0;24.6;31.06;35;31.0009;171.0;223.0;394
2011-12-13 14:00:00;4;0;1.0;1.0;16.4;20.455;37;16.9979;18.0;116.0;134
2012-10-10 05:00:00;4;0;1.0;2.0;18.86;22.725;88;6.0032;2.0;38.0;40
2012-07-11 07:00:00;3;0;1.0;2.0;27.06;30.305;83;7.0015;26.0;471.0;497
2012-03-16 20:00:00;1;0;1.0;1.0;18.86;22.725;88;0.0;31.0;204.0;235
2012-03-07 05:00:00;1.5;0;1.0;1.0;11.48;12.88;56;19.9995;0.0;18.0;18
2012-08-17 15:00:00;3;0;1.0;1.0;35.26;12.12;30;31.0009;127.0;256.0;383
2012-02-10 15:00:00;1;0;1.0;2.0;13.12;16.665;45;8.9981;27.0;164.0;191
2011-08-18 01:00:00;3;0;1.0;2.0;27.06;31.06;65;11.0014;13.0;11.0;24
2012-10-06 21:00:00;4;0;0.0;1.0;18.86;22.725;59;8.9981;78.0;137.0;215
2012-12-18 12:00:00;4.0;0;1.0;3.0;19.68;23.485;48;16.9979;49.0;264.0;313
2012-10-16 17:00:00;4;0;1.0;1.0;21.32;25.0;39;12.998;104.0;839.0;943
2011-04-07 04:00:00;2;0;1.0;1.0;13.94;16.665;76;12.998;0.0;1.0;1
2011-05-07 10:00:00;2;0;0.0;1.0;22.96;26.515;49;19.9995;90.0;208.0;298
2012-04-10 19:00:00;2;0;1.0;1.0;21.32;25.0;20;23.9994;51.0;428.0;479
2011-12-12 11:00:00;4;0;1.0;2.0;10.66;14.395;60;6.0032;15.0;100.0;115
2012-11-08 06:00:00;4;0;1.0;1.0;12.3;14.395;39;15.0013;2.0;122.0;124
2011-01-08 16:00:00;1;0;0.0;1.0;7.38;6.82;29;30.0026;8.0;68.0;76
2011-07-11 03:00:00;3;0;1.0;1.0;27.88;31.82;65;11.0014;2.0;8.0;10
2011-07-18 08:00:00;3;0;1.0;1.0;28.7;32.575;70;12.998;18.0;329.0;347
2012-12-16 07:00:00;4;0;0.0;2.0;13.94;17.425;87;6.0032;5.0;22.0;27
2012-04-19 20:00:00;2;0;1.0;1.0;22.96;26.515;49;15.0013;52.0;352.0;404
2012-04-03 21:00:00;2;0;1.0;1.0;22.14;25.76;45;0.0;33.0;210.0;243
2011-05-10 02:00:00;2;0;1.0;1.0;18.04;21.97;58;8.9981;1.0;4.0;5
2011-09-10 09:00:00;3;0;0.0;1.0;26.24;29.545;78;19.9995;39.0;168.0;207
2011-10-09 09:00:00;4;0;0.0;1.0;20.5;24.24;77;0.0;66.0;119.0;185
2012-04-06 02:00:00;2;0;1.0;1.0;14.76;16.665;50;26.0027;6.0;5.0;11
2012-08-06 11:00:00;3;0;1.0;1.0;31.16;36.365;66;8.9981;108.0;152.0;260
2011-06-01 11:00:00;2;0;1.0;2.0;33.62;40.15;59;15.0013;26.0;86.0;112
2011-02-16 11:00:00;1;0;1.0;1.0;13.94;15.15;34;19.9995;7.0;59.0;66
2012-11-16 22:00:00;4;0;1.0;1.0;13.12;15.15;53;16.9979;23.0;139.0;162
2011-01-09 12:00:00;1;0;0.0;1.0;7.38;6.82;37;30.0026;4.0;79.0;83
2011-09-17 01:00:00;3;0;0.0;1.0;18.86;22.725;72;7.0015;28.0;52.0;80
2011-09-05 23:00:00;3;1;0.0;3.0;22.96;26.515;88;26.0027;3.0;17.0;20
2011-04-09 21:00:00;Mist;0;0.0;2.0;14.76;17.425;93;8.9981;10.0;65.0;75
2012-12-07 14:00:00;4;0;1.0;2.0;14.76;17.425;71;11.0014;40.0;175.0;215
2012-06-10 16:00:00;2;0;0.0;1.0;34.44;37.12;36;19.0012;173.0;335.0;508
2012-06-06 11:00:00;2;0;1.0;1.0;25.42;31.06;43;6.0032;65.0;161.0;226
2012-08-19 13:00:00;3;0;0.0;3.0;26.24;28.79;83;8.9981;50.0;112.0;162
2012-01-07 17:00:00;1;0;0.0;2.0;22.14;25.76;43;8.9981;87.0;235.0;322
2011-03-02 12:00:00;1;0;1.0;1.0;16.4;20.455;43;12.998;20.0;62.0;82
2011-12-16 03:00:00;4;0;1.0;1.0;18.86;22.725;82;8.9981;2.0;3.0;5
2011-06-09 22:00:00;2;0;1.0;2.0;30.34;34.09;58;11.0014;22.0;131.0;153
2012-05-10 15:00:00;2;0;1.0;1.0;22.14;25.76;37;26.0027;79.0;192.0;271
2011-08-02 23:00:00;3;0;1.0;2.0;32.8;37.12;49;11.0014;29.0;103.0;132
2011-06-15 07:00:00;2;0;1.0;1.0;22.14;25.76;60;8.9981;22.0;348.0;370
2012-04-01 15:00:00;2;0;0.0;1.0;20.5;24.24;55;16.9979;295.0;278.0;573
2012-06-13 00:00:00;2;0;1.0;2.0;27.06;29.545;94;12.998;7.0;27.0;34
2012-11-16 23:00:00;;0;1.0;1.0;13.12;15.15;53;15.0013;14.0;114.0;128
2011-09-12 09:00:00;3;0;1.0;1.0;26.24;30.305;69;0.0;21.0;155.0;176
2011-07-08 23:00:00;3;0;1.0;2.0;27.06;30.305;78;6.0032;40.0;111.0;151
2011-09-15 16:00:00;3;0;1.0;2.0;22.14;25.76;77;31.0009;29.0;193.0;222
2012-06-02 10:00:00;2;0;0.0;1.0;24.6;31.06;53;19.9995;145.0;348.0;493
2011-01-04 14:00:00;1;0;1.0;1.0;10.66;12.88;52;15.0013;9.0;54.0;63
2011-07-18 13:00:00;3;0;1.0;1.0;33.62;39.395;56;16.9979;27.0;125.0;152
2012-11-13 01:00:00;4;0;1.0;3.0;18.04;21.97;88;43.0006;0.0;5.0;5
2012-09-10 20:00:00;3;0;1.0;1.0;24.6;31.06;40;12.998;34.0;356.0;390
2012-11-05 12:00:00;4;0;1.0;1.0;14.76;16.665;43;22.0028;38.0;206.0;244
2011-03-11 02:00:00;1;0;1.0;3.0;13.94;17.425;100;7.0015;2.0;3.0;5
2012-04-12 03:00:00;2;0;1.0;1.0;13.12;15.15;61;16.9979;2.0;3.0;5
2012-05-14 11:00:00;2;0;1.0;2.0;22.96;26.515;83;15.0013;12.0;67.0;79
2012-09-05 11:00:00;3;0;1.0;2.0;31.98;37.12;62;11.0014;61.0;156.0;217
2012-12-06 00:00:00;4;0;1.0;1.0;10.66;12.12;48;19.0012;1.0;43.0;44
2012-12-12 05:00:00;4;0;1.0;1.0;10.66;12.88;60;12.998;0.0;37.0;37
2012-04-11 17:00:00;2;0;1.0;1.0;17.22;21.21;35;26.0027;52.0;527.0;579
2012-03-12 07:00:00;1;0;1.0;1.0;13.94;17.425;53;7.0015;9.0;259.0;268
2011-11-16 05:00:00;4;0;1.0;3.0;18.86;22.725;94;7.0015;0.0;13.0;13
2011-02-02 16:00:00;1;0;1.0;1.0;14.76;16.665;71;19.9995;8.0;95.0;103
2011-01-08 13:00:00;1;0;0.0;1.0;8.2;9.09;44;22.0028;7.0;95.0;102
2012-07-13 07:00:00;3;0;1.0;2.0;28.7;32.575;54;0.0;27.0;353.0;380
2011-05-15 17:00:00;2;0;0.0;3.0;22.96;26.515;78;23.9994;137.0;255.0;392
2012-10-03 05:00:00;4;0;1.0;2.0;25.42;27.275;94;7.0015;2.0;32.0;34
2012-06-03 01:00:00;2;0;0.0;1.0;22.14;25.76;56;8.9981;21.0;100.0;121
2012-04-11 07:00:00;2;0;1.0;1.0;11.48;14.395;52;8.9981;18.0;303.0;321
2012-04-03 03:00:00;2;0;1.0;1.0;15.58;19.695;46;0.0;0.0;3.0;3
2012-02-09 16:00:00;1;0;1.0;1.0;13.94;16.665;36;0.0;15.0;223.0;238
2011-01-04 07:00:00;1;0;1.0;1.0;4.92;7.575;74;8.9981;2.0;92.0;94
2012-01-04 15:00:00;1;0;1.0;2.0;7.38;7.575;37;22.0028;9.0;81.0;90
2011-07-02 12:00:00;3;0;0.0;1.0;33.62;35.605;30;8.9981;142.0;232.0;374
2012-04-17 19:00:00;2;0;1.0;1.0;24.6;30.305;26;16.9979;73.0;464.0;537
2011-11-09 09:00:00;4;0;1.0;1.0;13.94;18.18;93;0.0;22.0;197.0;219
2012-06-16 23:00:00;2;0;0.0;1.0;24.6;31.06;53;19.9995;49.0;134.0;183
2011-01-08 06:00:00;1;0;0.0;2.0;6.56;8.335;74;11.0014;0.0;2.0;2
2012-03-13 14:00:00;1;0;1.0;1.0;26.24;31.06;53;22.0028;52.0;160.0;212
2011-11-01 02:00:00;4;0;1.0;2.0;14.76;17.425;81;11.0014;1.0;3.0;4
2011-07-12 08:00:00;3;0;1.0;1.0;31.16;35.605;58;15.0013;35.0;382.0;417
2012-09-01 22:00:00;3;;0.0;2.0;27.06;29.545;89;0.0;21.0;57.0;78
2012-12-16 23:00:00;4;0;0.0;2.0;14.76;17.425;93;8.9981;4.0;29.0;33
2011-07-05 05:00:00;3;0;1.0;1.0;27.06;31.06;69;0.0;1.0;19.0;20
2011-05-05 12:00:00;2;0;1.0;1.0;21.32;25.0;34;23.9994;27.0;169.0;196
2012-12-19 19:00:00;4;0;1.0;1.0;15.58;19.695;50;26.0027;7.0;329.0;336
2011-04-02 17:00:00;2;0;0.0;1.0;15.58;19.695;54;23.9994;89.0;95.0;184
2012-01-12 21:00:00;1;0;1.0;1.0;18.04;21.97;67;8.9981;12.0;162.0;174
2012-06-14 01:00:00;2;0;1.0;1.0;24.6;31.06;56;15.0013;4.0;17.0;21
2011-12-04 14:00:00;4;0;0.0;1.0;17.22;21.21;62;8.9981;77.0;246.0;323
2012-02-15 15:00:00;1;0;1.0;1.0;17.22;21.21;41;15.0013;7.0;164.0;171
2011-12-12 18:00:00;4;0;1.0;1.0;12.3;15.91;56;6.0032;8.0;349.0;357
2012-04-01 11:00:00;2;0;0.0;2.0;16.4;20.455;71;12.998;180.0;271.0;451
2011-11-17 09:00:00;4;0;1.0;2.0;13.94;15.15;61;22.0028;14.0;184.0;198
2011-03-10 13:00:00;1;0;1.0;3.0;17.22;21.21;0;15.0013;1.0;11.0;12
2011-09-02 22:00:00;3;0;1.0;2.0;26.24;30.305;73;11.0014;33.0;114.0;147
2011-09-08 13:00:00;3;0;1.0;2.0;27.88;31.82;83;26.0027;14.0;112.0;126
2012-09-06 02:00:00;3.0;0;1.0;1.0;29.52;34.85;79;0.0;1.0;7.0;8
2012-11-15 11:00:00;4;0;1.0;2.0;13.94;16.665;61;8.9981;28.0;138.0;166
2011-04-10 17:00:00;2;0;0.0;2.0;21.32;25.0;72;12.998;84.0;152.0;236
2012-01-16 16:00:00;1;1;0.0;1.0;10.66;11.365;44;23.9994;22.0;158.0;180
2012-09-05 06:00:00;3;0;1.0;1.0;28.7;33.335;79;19.0012;7.0;203.0;210
2012-01-01 17:00:00;1;0;0.0;2.0;19.68;23.485;48;11.0014;36.0;75.0;111
2012-05-09 04:00:00;-2;0;1.0;3.0;22.96;26.515;88;15.0013;0.0;5.0;5
2011-01-16 00:00:00;1;0;0.0;1.0;10.66;15.15;56;0.0;6.0;33.0;39
2011-07-13 11:00:00;3;0;1.0;1.0;34.44;37.12;39;11.0014;55.0;110.0;165
2012-10-16 11:00:00;4;0;1.0;1.0;20.5;24.24;45;27.9993;56.0;172.0;228
2012-05-13 17:00:00;2;0;0.0;1.0;28.7;31.82;45;27.9993;191.0;287.0;478
2011-10-04 23:00:00;4;0;1.0;1.0;19.68;23.485;77;8.9981;6.0;60.0;66
